row_id,split,cluster
17078,train,2
17079,train,2
17080,train,1
17081,train,1
17082,train,0
17083,train,1
17084,train,1
17085,train,1
17086,train,0
17087,train,0
17088,train,1
17089,train,1
17090,train,1
17091,train,2
17092,train,2
17093,train,0
17094,train,0
17095,train,1
17096,train,0
17097,train,1
17098,train,0
17099,train,1
17100,train,0
17101,train,1
17102,train,1
17103,train,2
17104,train,1
17105,train,2
17106,train,2
17107,train,2
17108,train,1
17109,train,1
17110,train,2
17111,train,2
17112,train,1
17113,train,0
17114,train,1
17115,train,0
17116,train,1
17117,train,2
17118,train,0
17119,train,1
17120,train,0
17121,train,1
17122,train,1
17123,train,0
17124,train,1
17125,train,1
17126,train,1
17127,train,0
17128,train,0
17129,train,0
17130,train,0
17131,train,1
17132,train,2
17133,train,1
17134,train,1
17135,train,0
17136,train,2
17137,train,2
17138,train,1
17139,train,1
17140,train,1
17141,train,2
17142,train,0
17143,train,2
17144,train,0
17145,train,0
17146,train,1
17147,train,1
17148,train,0
17149,train,2
17150,train,0
17151,train,0
17152,train,2
17153,train,2
17154,train,0
17155,train,0
17156,train,1
17157,train,2
17158,train,2
17159,train,1
17160,train,0
17161,train,2
17162,train,2
17163,train,1
17164,train,2
17165,train,0
17166,train,2
17167,train,2
17168,train,1
17169,train,1
17170,train,2
17171,train,1
17172,train,2
17173,train,1
17174,train,1
17175,train,1
17176,train,1
17177,train,1
17178,train,1
17179,train,1
17180,train,1
17181,train,1
17182,train,1
17183,train,1
17184,train,1
17185,train,1
17186,train,0
17187,train,1
17188,train,0
17189,train,1
17190,train,2
17191,train,1
17192,train,2
17193,train,2
17194,train,2
17195,train,0
17196,train,2
17197,train,2
17198,train,0
17199,train,2
17200,train,1
17201,train,1
17202,train,1
17203,train,2
17204,train,0
17205,train,0
17206,train,2
17207,train,0
17208,train,0
17209,train,0
17210,train,1
17211,train,1
17212,train,1
17213,train,0
17214,train,2
17215,train,2
17216,train,2
17217,train,1
17218,train,1
17219,train,2
17220,train,0
17221,train,2
17222,train,0
17223,train,1
17224,train,1
17225,train,1
17226,train,1
17227,train,0
17228,train,2
17229,train,2
17230,train,0
17231,train,1
17232,train,0
17233,train,1
17234,train,2
17235,train,2
17236,train,0
17237,train,1
17238,train,1
17239,train,1
17240,train,2
17241,train,0
17242,train,2
17243,train,1
17244,train,0
17245,train,1
17246,train,1
17247,train,1
17248,train,0
17249,train,0
17250,train,0
17251,train,0
17252,train,1
17253,train,0
17254,train,1
17255,train,2
17256,train,0
17257,train,2
17258,train,0
17259,train,0
17260,train,0
17261,train,1
17262,train,1
17263,train,2
17264,train,0
17265,train,1
17266,train,1
17267,train,1
17268,train,0
17269,train,2
17270,train,1
17271,train,2
17272,train,2
17273,train,0
17274,train,1
17275,train,0
17276,train,2
17277,train,2
17278,train,1
17279,train,1
17280,train,0
17281,train,0
17282,train,2
17283,train,2
17284,train,2
17285,train,0
17286,train,0
17287,train,0
17288,train,1
17289,train,1
17290,train,1
17291,train,1
17292,train,2
17293,train,2
17294,train,0
17295,train,0
17296,train,1
17297,train,0
17298,train,0
17299,train,1
17300,train,1
17301,train,0
17302,train,0
17303,train,0
17304,train,2
17305,train,1
17306,train,1
17307,train,0
17308,train,2
17309,train,2
17310,train,0
17311,train,1
17312,train,2
17313,train,0
17314,train,1
17315,train,1
17316,train,0
17317,train,2
17318,train,1
17319,train,2
17320,train,0
17321,train,2
17322,train,1
17323,train,2
17324,train,2
17325,train,2
17326,train,0
17327,train,1
17328,train,1
17329,train,0
17330,train,0
17331,train,2
17332,train,2
17333,train,1
17334,train,0
17335,train,0
17336,train,0
17337,train,2
17338,train,0
17339,train,0
17340,train,0
17341,train,0
17342,train,0
17343,train,1
17344,train,1
17345,train,1
17346,train,0
17347,train,1
17348,train,0
17349,train,1
17350,train,1
17351,train,0
17352,train,0
17353,train,2
17354,train,1
17355,train,1
17356,train,2
17357,train,0
17358,train,1
17359,train,0
17360,train,0
17361,train,0
17362,train,2
17363,train,2
17364,train,2
17365,train,1
17366,train,0
17367,train,0
17368,train,1
17369,train,0
17370,train,1
17371,train,2
17372,train,0
17373,train,0
17374,train,0
17375,train,1
17376,train,1
17377,train,1
17378,train,0
17379,train,2
17380,train,0
17381,train,2
17382,train,1
17383,train,2
17384,train,1
17385,train,0
17386,train,0
17387,train,1
17388,train,0
17389,train,1
17390,train,1
17391,train,1
17392,train,0
17393,train,0
17394,train,1
17395,train,1
17396,train,1
17397,train,2
17398,train,2
17399,train,1
17400,train,0
17401,train,2
17402,train,2
17403,train,1
17404,train,2
17405,train,2
17406,train,1
17407,train,1
17408,train,0
17409,train,1
17410,train,2
17411,train,2
17412,train,2
17413,train,1
17414,train,2
17415,train,1
17416,train,2
17417,train,1
17418,train,0
17419,train,2
17420,train,0
17421,train,0
17422,train,0
17423,train,0
17424,train,1
17425,train,1
17426,train,2
17427,train,0
17428,train,2
17429,train,0
17430,train,0
17431,train,1
17432,train,0
17433,train,2
17434,train,0
17435,train,1
17436,train,0
17437,train,1
17438,train,1
17439,train,2
17440,train,1
17441,train,1
17442,train,0
17443,train,0
17444,train,1
17445,train,0
17446,train,0
17447,train,0
17448,train,1
17449,train,0
17450,train,1
17451,train,1
17452,train,0
17453,train,0
17454,train,1
17455,train,2
17456,train,0
17457,train,0
17458,train,2
17459,train,1
17460,train,0
17461,train,0
17462,train,2
17463,train,0
17464,train,0
17465,train,2
17466,train,0
17467,train,0
17468,train,1
17469,train,2
17470,train,2
17471,train,2
17472,train,0
17473,train,1
17474,train,1
17475,train,1
17476,train,1
17477,train,0
17478,train,2
17479,train,0
17480,train,0
17481,train,2
17482,train,2
17483,train,0
17484,train,2
17485,train,2
17486,train,0
17487,train,2
17488,train,2
17489,train,1
17490,train,2
17491,train,2
17492,train,1
17493,train,1
17494,train,2
17495,train,2
17496,train,0
17497,train,1
17498,train,1
17499,train,0
17500,train,2
17501,train,1
17502,train,2
17503,train,0
17504,train,2
17505,train,0
17506,train,0
17507,train,1
17508,train,1
17509,train,2
17510,train,1
17511,train,0
17512,train,0
17513,train,2
17514,train,2
17515,train,1
17516,train,1
17517,train,0
17518,train,0
17519,train,0
17520,train,0
17521,train,1
17522,train,0
17523,train,2
17524,train,0
17525,train,0
17526,train,1
17527,train,1
17528,train,1
17529,train,2
17530,train,0
17531,train,1
17532,train,0
17533,train,0
17534,train,1
17535,train,0
17536,train,0
17537,train,0
17538,train,1
17539,train,0
17540,train,1
17541,train,1
17542,train,1
17543,train,2
17544,train,0
17545,train,1
17546,train,2
17547,train,1
17548,train,1
17549,train,0
17550,train,0
17551,train,0
17552,train,1
17553,train,2
17554,train,2
17555,train,0
17556,train,0
17557,train,0
17558,train,1
17559,train,0
17560,train,1
17561,train,1
17562,train,2
17563,train,0
17564,train,2
17565,train,1
17566,train,2
17567,train,1
17568,train,0
17569,train,0
17570,train,2
17571,train,0
17572,train,1
17573,train,2
17574,train,0
17575,train,2
17576,train,1
17577,train,0
17578,train,1
17579,train,1
17580,train,0
17581,train,1
17582,train,1
17583,train,0
17584,train,1
17585,train,2
17586,train,0
17587,train,0
17588,train,2
17589,train,1
17590,train,1
17591,train,0
17592,train,0
17593,train,1
17594,train,2
17595,train,2
17596,train,2
17597,train,1
17598,train,2
17599,train,0
17600,train,1
17601,train,2
17602,train,0
17603,train,0
17604,train,0
17605,train,0
17606,train,2
17607,train,0
17608,train,1
17609,train,0
17610,train,2
17611,train,1
17612,train,2
17613,train,2
17614,train,1
17615,train,2
17616,train,1
17617,train,1
17618,train,1
17619,train,2
17620,train,2
17621,train,2
17622,train,2
17623,train,1
17624,train,0
17625,train,0
17626,train,2
17627,train,1
17628,train,0
17629,train,1
17630,train,1
17631,train,2
17632,train,2
17633,train,2
17634,train,0
17635,train,1
17636,train,2
17637,train,0
17638,train,0
17639,train,0
17640,train,1
17641,train,0
17642,train,0
17643,train,2
17644,train,1
17645,train,0
17646,train,1
17647,train,0
17648,train,1
17649,train,1
17650,train,0
17651,train,2
17652,train,2
17653,train,0
17654,train,1
17655,train,2
17656,train,1
17657,train,1
17658,train,2
17659,train,0
17660,train,0
17661,train,1
17662,train,0
17663,train,0
17664,train,1
17665,train,2
17666,train,1
17667,train,2
17668,train,0
17669,train,2
17670,train,1
17671,train,0
17672,train,0
17673,train,0
17674,train,2
17675,train,0
17676,train,0
17677,train,0
17678,train,0
17679,train,1
17680,train,2
17681,train,2
17682,train,0
17683,train,2
17684,train,1
17685,train,2
17686,train,0
17687,train,0
17688,train,1
17689,train,1
17690,train,0
17691,train,2
17692,train,1
17693,train,0
17694,train,2
17695,train,0
17696,train,1
17697,train,0
17698,train,2
17699,train,1
17700,train,2
17701,train,2
17702,train,0
17703,train,0
17704,train,2
17705,train,1
17706,train,0
17707,train,1
17708,train,0
17709,train,1
17710,train,1
17711,train,0
17712,train,2
17713,train,0
17714,train,0
17715,train,1
17716,train,0
17717,train,1
17718,train,0
17719,train,1
17720,train,1
17721,train,0
17722,train,1
17723,train,2
17724,train,0
17725,train,2
17726,train,1
17727,train,1
17728,train,2
17729,train,1
17730,train,0
17731,train,1
17732,train,1
17733,train,1
17734,train,1
17735,train,0
17736,train,2
17737,train,1
17738,train,1
17739,train,1
17740,train,1
17741,train,2
17742,train,2
17743,train,0
17744,train,1
17745,train,0
17746,train,0
17747,train,0
17748,train,0
17749,train,1
17750,train,2
17751,train,0
17752,train,0
17753,train,1
17754,train,2
17755,train,2
17756,train,0
17757,train,2
17758,train,1
17759,train,0
17760,train,2
17761,train,0
17762,train,0
17763,train,2
17764,train,0
17765,train,2
17766,train,1
17767,train,1
17768,train,1
17769,train,1
17770,train,1
17771,train,1
17772,train,0
17773,train,0
17774,train,0
17775,train,0
17776,train,1
17777,train,0
17778,train,2
17779,train,0
17780,train,0
17781,train,1
17782,train,1
17783,train,2
17784,train,2
17785,train,2
17786,train,1
17787,train,2
17788,train,2
17789,train,0
17790,train,0
17791,train,1
17792,train,0
17793,train,2
17794,train,0
17795,train,1
17796,train,0
17797,train,0
17798,train,2
17799,train,2
17800,train,1
17801,train,1
17802,train,2
17803,train,2
17804,train,1
17805,train,0
17806,train,0
17807,train,1
17808,train,2
17809,train,1
17810,train,1
17811,train,0
17812,train,1
17813,train,2
17814,train,2
17815,train,2
17816,train,1
17817,train,0
17818,train,1
17819,train,0
17820,train,1
17821,train,0
17822,train,2
17823,train,2
17824,train,2
17825,train,2
17826,train,1
17827,train,0
17828,train,0
17829,train,0
17830,train,2
17831,train,1
17832,train,0
17833,train,0
17834,train,1
17835,train,2
17836,train,0
17837,train,1
17838,train,2
17839,train,1
17840,train,1
17841,train,2
17842,train,2
17843,train,2
17844,train,1
17845,train,1
17846,train,1
17847,train,1
17848,train,1
17849,train,2
17850,train,1
17851,train,0
17852,train,0
17853,train,2
17854,train,1
17855,train,1
17856,train,0
17857,train,1
17858,train,0
17859,train,1
17860,train,0
17861,train,0
17862,train,0
17863,train,0
17864,train,0
17865,train,1
17866,train,1
17867,train,2
17868,train,2
17869,train,0
17870,train,2
17871,train,2
17872,train,1
17873,train,2
17874,train,2
17875,train,2
17876,train,1
17877,train,0
17878,train,2
17879,train,1
17880,train,1
17881,train,2
17882,train,0
17883,train,1
17884,train,2
17885,train,1
17886,train,2
17887,train,1
17888,train,0
17889,train,2
17890,train,1
17891,train,0
17892,train,2
17893,train,1
17894,train,0
17895,train,0
17896,train,0
17897,train,0
17898,train,0
17899,train,1
17900,train,1
17901,train,2
17902,train,1
17903,train,0
17904,train,1
17905,train,1
17906,train,2
17907,train,1
17908,train,1
17909,train,0
17910,train,1
17911,train,0
17912,train,1
17913,train,2
17914,train,0
17915,train,1
17916,train,1
17917,train,1
17918,train,2
17919,train,1
17920,train,0
17921,train,0
17922,train,1
17923,train,0
17924,train,1
17925,train,1
17926,train,0
17927,train,2
17928,train,0
17929,train,1
17930,train,2
17931,train,0
17932,train,0
17933,train,0
17934,train,0
17935,train,0
17936,train,1
17937,train,2
17938,train,1
17939,train,1
17940,train,0
17941,train,2
17942,train,2
17943,train,2
17944,train,2
17945,train,2
17946,train,0
17947,train,0
17948,train,0
17949,train,1
17950,train,1
17951,train,0
17952,train,0
17953,train,1
17954,train,2
17955,train,1
17956,train,1
17957,train,1
17958,train,1
17959,train,1
17960,train,2
17961,train,0
17962,train,2
17963,train,1
17964,train,2
17965,train,2
17966,train,1
17967,train,1
17968,train,2
17969,train,0
17970,train,0
17971,train,0
17972,train,1
17973,train,0
17974,train,2
17975,train,0
17976,train,1
17977,train,0
17978,train,0
17979,train,2
17980,train,1
17981,train,2
17982,train,2
17983,train,0
17984,train,2
17985,train,1
17986,train,1
17987,train,1
17988,train,2
17989,train,2
17990,train,2
17991,train,0
17992,train,1
17993,train,1
17994,train,0
17995,train,2
17996,train,2
17997,train,1
17998,train,2
17999,train,1
18000,train,0
18001,train,0
18002,train,0
18003,train,0
18004,train,0
18005,train,2
18006,train,1
18007,train,0
18008,train,1
18009,train,0
18010,train,1
18011,train,0
18012,train,2
18013,train,1
18014,train,1
18015,train,2
18016,train,2
18017,train,0
18018,train,2
18019,train,0
18020,train,0
18021,train,1
18022,train,0
18023,train,2
18024,train,1
18025,train,1
18026,train,1
18027,train,1
18028,train,1
18029,train,1
18030,train,1
18031,train,2
18032,train,2
18033,train,0
18034,train,0
18035,train,1
18036,train,0
18037,train,0
18038,train,1
18039,train,1
18040,train,0
18041,train,1
18042,train,2
18043,train,0
18044,train,0
18045,train,2
18046,train,0
18047,train,1
18048,train,1
18049,train,0
18050,train,2
18051,train,1
18052,train,0
18053,train,0
18054,train,1
18055,train,2
18056,train,2
18057,train,1
18058,train,1
18059,train,1
18060,train,2
18061,train,2
18062,train,0
18063,train,1
18064,train,2
18065,train,1
18066,train,1
18067,train,1
18068,train,2
18069,train,1
18070,train,1
18071,train,1
18072,train,0
18073,train,1
18074,train,1
18075,train,0
18076,train,1
18077,train,2
18078,train,2
18079,train,0
18080,train,1
18081,train,0
18082,train,2
18083,train,1
18084,train,1
18085,train,2
18086,train,1
18087,train,2
18088,train,1
18089,train,0
18090,train,1
18091,train,2
18092,train,2
18093,train,1
18094,train,2
18095,train,1
18096,train,0
18097,train,1
18098,train,2
18099,train,0
18100,train,0
18101,train,0
18102,train,1
18103,train,2
18104,train,2
18105,train,2
18106,train,2
18107,train,2
18108,train,2
18109,train,1
18110,train,0
18111,train,2
18112,train,0
18113,train,0
18114,train,0
18115,train,0
18116,train,1
18117,train,2
18118,train,1
18119,train,1
18120,train,0
18121,train,1
18122,train,0
18123,train,2
18124,train,1
18125,train,1
18126,train,1
18127,train,2
18128,train,0
18129,train,0
18130,train,1
18131,train,2
18132,train,1
18133,train,0
18134,train,1
18135,train,1
18136,train,0
18137,train,0
18138,train,0
18139,train,2
18140,train,1
18141,train,2
18142,train,0
18143,train,1
18144,train,2
18145,train,1
18146,train,1
18147,train,1
18148,train,1
18149,train,1
18150,train,1
18151,train,0
18152,train,0
18153,train,0
18154,train,2
18155,train,2
18156,train,1
18157,train,0
18158,train,0
18159,train,1
18160,train,0
18161,train,0
18162,train,0
18163,train,0
18164,train,0
18165,train,0
18166,train,0
18167,train,1
18168,train,0
18169,train,0
18170,train,2
18171,train,0
18172,train,0
18173,train,2
18174,train,0
18175,train,0
18176,train,0
18177,train,2
18178,train,1
18179,train,2
18180,train,1
18181,train,1
18182,train,1
18183,train,0
18184,train,2
18185,train,0
18186,train,0
18187,train,1
18188,train,0
18189,train,2
18190,train,0
18191,train,1
18192,train,1
18193,train,1
18194,train,1
18195,train,1
18196,train,1
18197,train,2
18198,train,2
18199,train,2
18200,train,2
18201,train,1
18202,train,0
18203,train,0
18204,train,1
18205,train,0
18206,train,1
18207,train,0
18208,train,1
18209,train,2
18210,train,2
18211,train,0
18212,train,0
18213,train,2
18214,train,0
18215,train,1
18216,train,0
18217,train,1
18218,train,1
18219,train,1
18220,train,0
18221,train,0
18222,train,2
18223,train,2
18224,train,2
18225,train,2
18226,train,2
18227,train,1
18228,train,0
18229,train,0
18230,train,0
18231,train,2
18232,train,0
18233,train,1
18234,train,2
18235,train,0
18236,train,1
18237,train,1
18238,train,0
18239,train,2
18240,train,1
18241,train,0
18242,train,0
18243,train,2
18244,train,1
18245,train,1
18246,train,0
18247,train,1
18248,train,1
18249,train,1
18250,train,1
18251,train,1
18252,train,2
18253,train,1
18254,train,1
18255,train,0
18256,train,2
18257,train,0
18258,train,1
18259,train,0
18260,train,1
18261,train,2
18262,train,2
18263,train,0
18264,train,1
18265,train,2
18266,train,1
18267,train,2
18268,train,1
18269,train,0
18270,train,0
18271,train,1
18272,train,2
18273,train,2
18274,train,2
18275,train,0
18276,train,2
18277,train,1
18278,train,2
18279,train,1
18280,train,2
18281,train,2
18282,train,1
18283,train,2
18284,train,0
18285,train,0
18286,train,1
18287,train,2
18288,train,1
18289,train,1
18290,train,0
18291,train,1
18292,train,0
18293,train,0
18294,train,0
18295,train,1
18296,train,1
18297,train,1
18298,train,0
18299,train,0
18300,train,1
18301,train,1
18302,train,1
18303,train,1
18304,train,0
18305,train,0
18306,train,1
18307,train,0
18308,train,1
18309,train,2
18310,train,1
18311,train,0
18312,train,0
18313,train,1
18314,train,2
18315,train,2
18316,train,0
18317,train,1
18318,train,0
18319,train,2
18320,train,1
18321,train,0
18322,train,1
18323,train,2
18324,train,2
18325,train,2
18326,train,1
18327,train,2
18328,train,0
18329,train,2
18330,train,1
18331,train,0
18332,train,0
18333,train,1
18334,train,1
18335,train,2
18336,train,2
18337,train,1
18338,train,0
18339,train,0
18340,train,2
18341,train,0
18342,train,1
18343,train,0
18344,train,1
18345,train,0
18346,train,0
18347,train,0
18348,train,2
18349,train,0
18350,train,0
18351,train,2
18352,train,2
18353,train,1
18354,train,1
18355,train,1
18356,train,0
18357,train,2
18358,train,1
18359,train,2
18360,train,0
18361,train,0
18362,train,2
18363,train,0
18364,train,0
18365,train,0
18366,train,2
18367,train,1
18368,train,1
18369,train,2
18370,train,1
18371,train,0
18372,train,1
18373,train,0
18374,train,0
18375,train,2
18376,train,1
18377,train,0
18378,train,2
18379,train,0
18380,train,0
18381,train,1
18382,train,2
18383,train,2
18384,train,2
18385,train,2
18386,train,0
18387,train,1
18388,train,0
18389,train,2
18390,train,1
18391,train,1
18392,train,2
18393,train,1
18394,train,0
18395,train,1
18396,train,0
18397,train,2
18398,train,2
18399,train,0
18400,train,2
18401,train,0
18402,train,0
18403,train,0
18404,train,2
18405,train,1
18406,train,0
18407,train,0
18408,train,1
18409,train,1
18410,train,2
18411,train,0
18412,train,0
18413,train,0
18414,train,1
18415,train,2
18416,train,0
18417,train,1
18418,train,0
18419,train,0
18420,train,0
18421,train,2
18422,train,1
18423,train,0
18424,train,0
18425,train,1
18426,train,0
18427,train,2
18428,train,0
18429,train,0
18430,train,2
18431,train,1
18432,train,1
18433,train,2
18434,train,0
18435,train,0
18436,train,0
18437,train,0
18438,train,1
18439,train,0
18440,train,1
18441,train,2
18442,train,2
18443,train,1
18444,train,2
18445,train,2
18446,train,2
18447,train,1
18448,train,0
18449,train,0
18450,train,1
18451,train,2
18452,train,0
18453,train,2
18454,train,0
18455,train,2
18456,train,0
18457,train,1
18458,train,0
18459,train,2
18460,train,2
18461,train,2
18462,train,0
18463,train,2
18464,train,1
18465,train,1
18466,train,1
18467,train,1
18468,train,0
18469,train,1
18470,train,1
18471,train,2
18472,train,0
18473,train,2
18474,train,2
18475,train,1
18476,train,0
18477,train,2
18478,train,0
18479,train,1
18480,train,1
18481,train,1
18482,train,0
18483,train,2
18484,train,2
18485,train,1
18486,train,2
18487,train,1
18488,train,1
18489,train,0
18490,train,1
18491,train,0
18492,train,1
18493,train,0
18494,train,2
18495,train,0
18496,train,0
18497,train,2
18498,train,1
18499,train,0
18500,train,1
18501,train,1
18502,train,1
18503,train,1
18504,train,1
18505,train,2
18506,train,2
18507,train,2
18508,train,0
18509,train,2
18510,train,0
18511,train,2
18512,train,2
18513,train,0
18514,train,0
18515,train,1
18516,train,2
18517,train,1
18518,train,1
18519,train,0
18520,train,2
18521,train,1
18522,train,2
18523,train,1
18524,train,0
18525,train,1
18526,train,0
18527,train,0
18528,train,2
18529,train,1
18530,train,0
18531,train,0
18532,train,0
18533,train,2
18534,train,1
18535,train,1
18536,train,2
18537,train,0
18538,train,2
18539,train,1
18540,train,0
18541,train,2
18542,train,0
18543,train,1
18544,train,1
18545,train,0
18546,train,0
18547,train,2
18548,train,0
18549,train,2
18550,train,0
18551,train,0
18552,train,2
18553,train,2
18554,train,0
18555,train,0
18556,train,0
18557,train,2
18558,train,0
18559,train,0
18560,train,2
18561,train,1
18562,train,1
18563,train,1
18564,train,0
18565,train,2
18566,train,2
18567,train,1
18568,train,0
18569,train,2
18570,train,0
18571,train,2
18572,train,0
18573,train,0
18574,train,0
18575,train,1
18576,train,1
18577,train,1
18578,train,1
18579,train,2
18580,train,1
18581,train,2
18582,train,2
18583,train,0
18584,train,0
18585,train,1
18586,train,0
18587,train,0
18588,train,1
18589,train,2
18590,train,1
18591,train,2
18592,train,1
18593,train,0
18594,train,0
18595,train,0
18596,train,2
18597,train,1
18598,train,2
18599,train,2
18600,train,0
18601,train,1
18602,train,1
18603,train,2
18604,train,1
18605,train,1
18606,train,1
18607,train,2
18608,train,0
18609,train,2
18610,train,1
18611,train,2
18612,train,0
18613,train,1
18614,train,2
18615,train,2
18616,train,1
18617,train,2
18618,train,2
18619,train,0
18620,train,2
18621,train,1
18622,train,0
18623,train,0
18624,train,0
18625,train,1
18626,train,1
18627,train,1
18628,train,0
18629,train,0
18630,train,1
18631,train,2
18632,train,2
18633,train,2
18634,train,1
18635,train,0
18636,train,1
18637,train,1
18638,train,1
18639,train,0
18640,train,2
18641,train,2
18642,train,1
18643,train,0
18644,train,1
18645,train,1
18646,train,0
18647,train,0
18648,train,1
18649,train,0
18650,train,1
18651,train,0
18652,train,1
18653,train,1
18654,train,2
18655,train,2
18656,train,1
18657,train,2
18658,train,2
18659,train,2
18660,train,1
18661,train,2
18662,train,2
18663,train,0
18664,train,1
18665,train,2
18666,train,2
18667,train,0
18668,train,0
18669,train,2
18670,train,2
18671,train,1
18672,train,2
18673,train,1
18674,train,0
18675,train,1
18676,train,1
18677,train,1
18678,train,1
18679,train,0
18680,train,1
18681,train,1
18682,train,1
18683,train,2
18684,train,0
18685,train,1
18686,train,0
18687,train,1
18688,train,1
18689,train,0
18690,train,2
18691,train,1
18692,train,0
18693,train,0
18694,train,2
18695,train,1
18696,train,2
18697,train,2
18698,train,2
18699,train,1
18700,train,0
18701,train,0
18702,train,1
18703,train,1
18704,train,0
18705,train,1
18706,train,0
18707,train,0
18708,train,0
18709,train,2
18710,train,2
18711,train,0
18712,train,0
18713,train,2
18714,train,1
18715,train,0
18716,train,2
18717,train,0
18718,train,2
18719,train,0
18720,train,1
18721,train,0
18722,train,0
18723,train,0
18724,train,1
18725,train,2
18726,train,1
18727,train,2
18728,train,2
18729,train,0
18730,train,1
18731,train,0
18732,train,1
18733,train,1
18734,train,1
18735,train,1
18736,train,2
18737,train,0
18738,train,1
18739,train,0
18740,train,1
18741,train,0
18742,train,0
18743,train,2
18744,train,1
18745,train,0
18746,train,0
18747,train,1
18748,train,2
18749,train,2
18750,train,0
18751,train,2
18752,train,0
18753,train,0
18754,train,0
18755,train,2
18756,train,1
18757,train,2
18758,train,1
18759,train,1
18760,train,0
18761,train,1
18762,train,2
18763,train,1
18764,train,2
18765,train,2
18766,train,2
18767,train,1
18768,train,0
18769,train,2
18770,train,1
18771,train,2
18772,train,1
18773,train,1
18774,train,1
18775,train,1
18776,train,0
18777,train,0
18778,train,0
18779,train,0
18780,train,0
18781,train,0
18782,train,1
18783,train,0
18784,train,0
18785,train,1
18786,train,1
18787,train,1
18788,train,1
18789,train,0
18790,train,2
18791,train,1
18792,train,1
18793,train,0
18794,train,0
18795,train,2
18796,train,2
18797,train,2
18798,train,2
18799,val,1
18800,val,2
18801,val,0
18802,val,1
18803,val,0
18804,val,0
18805,val,1
18806,val,1
18807,val,1
18808,val,1
18809,val,2
18810,val,1
18811,val,2
18812,val,2
18813,val,0
18814,val,1
18815,val,1
18816,val,1
18817,val,0
18818,val,1
18819,val,1
18820,val,2
18821,val,1
18822,val,1
18823,val,2
18824,val,2
18825,val,2
18826,val,0
18827,val,1
18828,val,1
18829,val,0
18830,val,0
18831,val,2
18832,val,2
18833,val,1
18834,val,0
18835,val,0
18836,val,0
18837,val,0
18838,val,1
18839,val,1
18840,val,0
18841,val,0
18842,val,2
18843,val,1
18844,val,0
18845,val,1
18846,val,0
18847,val,0
18848,val,1
18849,val,0
18850,val,2
18851,val,0
18852,val,1
18853,val,2
18854,val,1
18855,val,0
18856,val,1
18857,val,2
18858,val,1
18859,val,0
18860,val,0
18861,val,2
18862,val,1
18863,val,0
18864,val,2
18865,val,2
18866,val,0
18867,val,2
18868,val,0
18869,val,1
18870,val,1
18871,val,1
18872,val,1
18873,val,0
18874,val,0
18875,val,0
18876,val,1
18877,val,0
18878,val,1
18879,val,1
18880,val,1
18881,val,2
18882,val,2
18883,val,1
18884,val,2
18885,val,0
18886,val,1
18887,val,1
18888,val,0
18889,val,0
18890,val,2
18891,val,1
18892,val,1
18893,val,0
18894,val,2
18895,val,0
18896,val,0
18897,val,1
18898,val,1
18899,val,1
18900,val,2
18901,val,0
18902,val,2
18903,val,0
18904,val,1
18905,val,1
18906,val,1
18907,val,1
18908,val,1
18909,val,2
18910,val,0
18911,val,1
18912,val,0
18913,val,1
18914,val,0
18915,val,1
18916,val,2
18917,val,2
18918,val,2
18919,val,1
18920,val,0
18921,val,0
18922,val,2
18923,val,0
18924,val,0
18925,val,1
18926,val,0
18927,val,1
18928,val,1
18929,val,2
18930,val,2
18931,val,1
18932,val,1
18933,val,1
18934,val,1
18935,val,2
18936,val,1
18937,val,1
18938,val,2
18939,val,1
18940,val,0
18941,val,0
18942,val,1
18943,val,0
18944,val,0
18945,val,0
18946,val,1
18947,val,1
18948,val,0
18949,val,0
18950,val,0
18951,val,1
18952,val,0
18953,val,1
18954,val,1
18955,val,0
18956,val,1
18957,val,1
18958,val,1
18959,val,1
18960,val,1
18961,val,2
18962,val,0
18963,val,1
18964,val,0
18965,val,1
18966,val,0
18967,val,0
18968,val,1
18969,val,0
18970,val,1
18971,val,1
18972,val,1
18973,val,2
18974,val,1
18975,val,0
18976,val,2
18977,val,1
18978,val,2
18979,val,1
18980,val,2
18981,val,1
18982,val,2
18983,val,0
18984,val,0
18985,val,0
18986,val,0
18987,val,1
18988,val,1
18989,val,1
18990,val,1
18991,val,0
18992,val,0
18993,val,1
18994,val,0
18995,val,2
18996,val,1
18997,val,1
18998,val,0
18999,val,1
19000,val,1
19001,val,0
19002,val,0
19003,val,1
19004,val,2
19005,val,2
19006,val,1
19007,val,1
19008,val,0
19009,val,2
19010,val,2
19011,val,2
19012,val,1
19013,val,0
19014,val,2
19015,val,0
19016,val,2
19017,val,2
19018,val,1
19019,val,1
19020,val,2
19021,val,0
19022,val,0
19023,val,1
19024,val,2
19025,val,1
19026,val,2
19027,val,2
19028,val,0
19029,val,2
19030,val,2
19031,val,1
19032,val,2
19033,val,0
19034,val,0
19035,val,2
19036,val,0
19037,val,2
19038,val,0
19039,val,0
19040,val,0
19041,val,0
19042,val,0
19043,val,1
19044,val,2
19045,val,0
19046,val,0
19047,val,1
19048,val,0
19049,val,1
19050,val,1
19051,val,0
19052,val,1
19053,val,0
19054,val,1
19055,val,1
19056,val,2
19057,val,0
19058,val,2
19059,val,1
19060,val,0
19061,val,2
19062,val,1
19063,val,1
19064,val,2
19065,val,0
19066,val,1
19067,val,1
19068,val,1
19069,val,1
19070,val,1
19071,val,2
19072,val,2
19073,val,0
19074,val,1
19075,val,2
