row_id,split,cluster,digital_stage,digital_stage_name
16933,train,1,1,1단계_완전_소외
16934,train,2,3,3단계_자립_적응
16935,train,1,1,1단계_완전_소외
16936,train,0,2,2단계_부분_적응
16937,train,1,1,1단계_완전_소외
16938,train,2,3,3단계_자립_적응
16939,train,0,2,2단계_부분_적응
16940,train,0,2,2단계_부분_적응
16941,train,1,1,1단계_완전_소외
16942,train,0,2,2단계_부분_적응
16943,train,0,2,2단계_부분_적응
16944,train,0,2,2단계_부분_적응
16945,train,1,1,1단계_완전_소외
16946,train,2,3,3단계_자립_적응
16947,train,0,2,2단계_부분_적응
16948,train,1,1,1단계_완전_소외
16949,train,2,3,3단계_자립_적응
16950,train,1,1,1단계_완전_소외
16951,train,2,3,3단계_자립_적응
16952,train,2,3,3단계_자립_적응
16953,train,0,2,2단계_부분_적응
16954,train,0,2,2단계_부분_적응
16955,train,2,3,3단계_자립_적응
16956,train,1,1,1단계_완전_소외
16957,train,1,1,1단계_완전_소외
16958,train,0,2,2단계_부분_적응
16959,train,2,3,3단계_자립_적응
16960,train,1,1,1단계_완전_소외
16961,train,0,2,2단계_부분_적응
16962,train,2,3,3단계_자립_적응
16963,train,2,3,3단계_자립_적응
16964,train,2,3,3단계_자립_적응
16965,train,0,2,2단계_부분_적응
16966,train,1,1,1단계_완전_소외
16967,train,2,3,3단계_자립_적응
16968,train,0,2,2단계_부분_적응
16969,train,0,2,2단계_부분_적응
16970,train,2,3,3단계_자립_적응
16971,train,2,3,3단계_자립_적응
16972,train,0,2,2단계_부분_적응
16973,train,1,1,1단계_완전_소외
16974,train,1,1,1단계_완전_소외
16975,train,0,2,2단계_부분_적응
16976,train,0,2,2단계_부분_적응
16977,train,0,2,2단계_부분_적응
16978,train,1,1,1단계_완전_소외
16979,train,1,1,1단계_완전_소외
16980,train,0,2,2단계_부분_적응
16981,train,2,3,3단계_자립_적응
16982,train,0,2,2단계_부분_적응
16983,train,1,1,1단계_완전_소외
16984,train,0,2,2단계_부분_적응
16985,train,2,3,3단계_자립_적응
16986,train,2,3,3단계_자립_적응
16987,train,1,1,1단계_완전_소외
16988,train,1,1,1단계_완전_소외
16989,train,1,1,1단계_완전_소외
16990,train,1,1,1단계_완전_소외
16991,train,0,2,2단계_부분_적응
16992,train,2,3,3단계_자립_적응
16993,train,2,3,3단계_자립_적응
16994,train,1,1,1단계_완전_소외
16995,train,0,2,2단계_부분_적응
16996,train,2,3,3단계_자립_적응
16997,train,2,3,3단계_자립_적응
16998,train,2,3,3단계_자립_적응
16999,train,0,2,2단계_부분_적응
17000,train,0,2,2단계_부분_적응
17001,train,1,1,1단계_완전_소외
17002,train,1,1,1단계_완전_소외
17003,train,1,1,1단계_완전_소외
17004,train,0,2,2단계_부분_적응
17005,train,0,2,2단계_부분_적응
17006,train,0,2,2단계_부분_적응
17007,train,0,2,2단계_부분_적응
17008,train,2,3,3단계_자립_적응
17009,train,2,3,3단계_자립_적응
17010,train,2,3,3단계_자립_적응
17011,train,0,2,2단계_부분_적응
17012,train,2,3,3단계_자립_적응
17013,train,1,1,1단계_완전_소외
17014,train,2,3,3단계_자립_적응
17015,train,2,3,3단계_자립_적응
17016,train,0,2,2단계_부분_적응
17017,train,2,3,3단계_자립_적응
17018,train,2,3,3단계_자립_적응
17019,train,1,1,1단계_완전_소외
17020,train,1,1,1단계_완전_소외
17021,train,0,2,2단계_부분_적응
17022,train,2,3,3단계_자립_적응
17023,train,0,2,2단계_부분_적응
17024,train,0,2,2단계_부분_적응
17025,train,2,3,3단계_자립_적응
17026,train,2,3,3단계_자립_적응
17027,train,0,2,2단계_부분_적응
17028,train,0,2,2단계_부분_적응
17029,train,0,2,2단계_부분_적응
17030,train,0,2,2단계_부분_적응
17031,train,2,3,3단계_자립_적응
17032,train,2,3,3단계_자립_적응
17033,train,0,2,2단계_부분_적응
17034,train,2,3,3단계_자립_적응
17035,train,1,1,1단계_완전_소외
17036,train,0,2,2단계_부분_적응
17037,train,0,2,2단계_부분_적응
17038,train,2,3,3단계_자립_적응
17039,train,1,1,1단계_완전_소외
17040,train,1,1,1단계_완전_소외
17041,train,1,1,1단계_완전_소외
17042,train,0,2,2단계_부분_적응
17043,train,0,2,2단계_부분_적응
17044,train,2,3,3단계_자립_적응
17045,train,0,2,2단계_부분_적응
17046,train,1,1,1단계_완전_소외
17047,train,0,2,2단계_부분_적응
17048,train,1,1,1단계_완전_소외
17049,train,0,2,2단계_부분_적응
17050,train,0,2,2단계_부분_적응
17051,train,1,1,1단계_완전_소외
17052,train,0,2,2단계_부분_적응
17053,train,0,2,2단계_부분_적응
17054,train,0,2,2단계_부분_적응
17055,train,1,1,1단계_완전_소외
17056,train,0,2,2단계_부분_적응
17057,train,0,2,2단계_부분_적응
17058,train,1,1,1단계_완전_소외
17059,train,1,1,1단계_완전_소외
17060,train,1,1,1단계_완전_소외
17061,train,1,1,1단계_완전_소외
17062,train,2,3,3단계_자립_적응
17063,train,0,2,2단계_부분_적응
17064,train,1,1,1단계_완전_소외
17065,train,2,3,3단계_자립_적응
17066,train,0,2,2단계_부분_적응
17067,train,1,1,1단계_완전_소외
17068,train,2,3,3단계_자립_적응
17069,train,2,3,3단계_자립_적응
17070,train,0,2,2단계_부분_적응
17071,train,1,1,1단계_완전_소외
17072,train,2,3,3단계_자립_적응
17073,train,0,2,2단계_부분_적응
17074,train,1,1,1단계_완전_소외
17075,train,1,1,1단계_완전_소외
17076,train,2,3,3단계_자립_적응
17077,train,0,2,2단계_부분_적응
17078,train,2,3,3단계_자립_적응
17079,train,2,3,3단계_자립_적응
17080,train,1,1,1단계_완전_소외
17081,train,1,1,1단계_완전_소외
17082,train,0,2,2단계_부분_적응
17083,train,1,1,1단계_완전_소외
17084,train,1,1,1단계_완전_소외
17085,train,1,1,1단계_완전_소외
17086,train,0,2,2단계_부분_적응
17087,train,0,2,2단계_부분_적응
17088,train,1,1,1단계_완전_소외
17089,train,1,1,1단계_완전_소외
17090,train,1,1,1단계_완전_소외
17091,train,2,3,3단계_자립_적응
17092,train,2,3,3단계_자립_적응
17093,train,0,2,2단계_부분_적응
17094,train,0,2,2단계_부분_적응
17095,train,1,1,1단계_완전_소외
17096,train,0,2,2단계_부분_적응
17097,train,1,1,1단계_완전_소외
17098,train,0,2,2단계_부분_적응
17099,train,1,1,1단계_완전_소외
17100,train,0,2,2단계_부분_적응
17101,train,1,1,1단계_완전_소외
17102,train,1,1,1단계_완전_소외
17103,train,2,3,3단계_자립_적응
17104,train,1,1,1단계_완전_소외
17105,train,2,3,3단계_자립_적응
17106,train,2,3,3단계_자립_적응
17107,train,2,3,3단계_자립_적응
17108,train,1,1,1단계_완전_소외
17109,train,1,1,1단계_완전_소외
17110,train,2,3,3단계_자립_적응
17111,train,2,3,3단계_자립_적응
17112,train,1,1,1단계_완전_소외
17113,train,0,2,2단계_부분_적응
17114,train,1,1,1단계_완전_소외
17115,train,0,2,2단계_부분_적응
17116,train,1,1,1단계_완전_소외
17117,train,2,3,3단계_자립_적응
17118,train,0,2,2단계_부분_적응
17119,train,1,1,1단계_완전_소외
17120,train,0,2,2단계_부분_적응
17121,train,1,1,1단계_완전_소외
17122,train,1,1,1단계_완전_소외
17123,train,0,2,2단계_부분_적응
17124,train,1,1,1단계_완전_소외
17125,train,1,1,1단계_완전_소외
17126,train,1,1,1단계_완전_소외
17127,train,0,2,2단계_부분_적응
17128,train,0,2,2단계_부분_적응
17129,train,0,2,2단계_부분_적응
17130,train,0,2,2단계_부분_적응
17131,train,1,1,1단계_완전_소외
17132,train,2,3,3단계_자립_적응
17133,train,1,1,1단계_완전_소외
17134,train,1,1,1단계_완전_소외
17135,train,0,2,2단계_부분_적응
17136,train,2,3,3단계_자립_적응
17137,train,2,3,3단계_자립_적응
17138,train,1,1,1단계_완전_소외
17139,train,1,1,1단계_완전_소외
17140,train,1,1,1단계_완전_소외
17141,train,2,3,3단계_자립_적응
17142,train,0,2,2단계_부분_적응
17143,train,2,3,3단계_자립_적응
17144,train,0,2,2단계_부분_적응
17145,train,0,2,2단계_부분_적응
17146,train,1,1,1단계_완전_소외
17147,train,1,1,1단계_완전_소외
17148,train,0,2,2단계_부분_적응
17149,train,2,3,3단계_자립_적응
17150,train,0,2,2단계_부분_적응
17151,train,0,2,2단계_부분_적응
17152,train,2,3,3단계_자립_적응
17153,train,2,3,3단계_자립_적응
17154,train,0,2,2단계_부분_적응
17155,train,0,2,2단계_부분_적응
17156,train,1,1,1단계_완전_소외
17157,train,2,3,3단계_자립_적응
17158,train,2,3,3단계_자립_적응
17159,train,1,1,1단계_완전_소외
17160,train,0,2,2단계_부분_적응
17161,train,2,3,3단계_자립_적응
17162,train,2,3,3단계_자립_적응
17163,train,1,1,1단계_완전_소외
17164,train,2,3,3단계_자립_적응
17165,train,0,2,2단계_부분_적응
17166,train,2,3,3단계_자립_적응
17167,train,2,3,3단계_자립_적응
17168,train,1,1,1단계_완전_소외
17169,train,1,1,1단계_완전_소외
17170,train,2,3,3단계_자립_적응
17171,train,1,1,1단계_완전_소외
17172,train,2,3,3단계_자립_적응
17173,train,1,1,1단계_완전_소외
17174,train,1,1,1단계_완전_소외
17175,train,1,1,1단계_완전_소외
17176,train,1,1,1단계_완전_소외
17177,train,1,1,1단계_완전_소외
17178,train,1,1,1단계_완전_소외
17179,train,1,1,1단계_완전_소외
17180,train,1,1,1단계_완전_소외
17181,train,1,1,1단계_완전_소외
17182,train,1,1,1단계_완전_소외
17183,train,1,1,1단계_완전_소외
17184,train,1,1,1단계_완전_소외
17185,train,1,1,1단계_완전_소외
17186,train,0,2,2단계_부분_적응
17187,train,1,1,1단계_완전_소외
17188,train,0,2,2단계_부분_적응
17189,train,1,1,1단계_완전_소외
17190,train,2,3,3단계_자립_적응
17191,train,1,1,1단계_완전_소외
17192,train,2,3,3단계_자립_적응
17193,train,2,3,3단계_자립_적응
17194,train,2,3,3단계_자립_적응
17195,train,0,2,2단계_부분_적응
17196,train,2,3,3단계_자립_적응
17197,train,2,3,3단계_자립_적응
17198,train,0,2,2단계_부분_적응
17199,train,2,3,3단계_자립_적응
17200,train,1,1,1단계_완전_소외
17201,train,1,1,1단계_완전_소외
17202,train,1,1,1단계_완전_소외
17203,train,2,3,3단계_자립_적응
17204,train,0,2,2단계_부분_적응
17205,train,0,2,2단계_부분_적응
17206,train,2,3,3단계_자립_적응
17207,train,0,2,2단계_부분_적응
17208,train,0,2,2단계_부분_적응
17209,train,0,2,2단계_부분_적응
17210,train,1,1,1단계_완전_소외
17211,train,1,1,1단계_완전_소외
17212,train,1,1,1단계_완전_소외
17213,train,0,2,2단계_부분_적응
17214,train,2,3,3단계_자립_적응
17215,train,2,3,3단계_자립_적응
17216,train,2,3,3단계_자립_적응
17217,train,1,1,1단계_완전_소외
17218,train,1,1,1단계_완전_소외
17219,train,2,3,3단계_자립_적응
17220,train,0,2,2단계_부분_적응
17221,train,2,3,3단계_자립_적응
17222,train,0,2,2단계_부분_적응
17223,train,1,1,1단계_완전_소외
17224,train,1,1,1단계_완전_소외
17225,train,1,1,1단계_완전_소외
17226,train,1,1,1단계_완전_소외
17227,train,0,2,2단계_부분_적응
17228,train,2,3,3단계_자립_적응
17229,train,2,3,3단계_자립_적응
17230,train,0,2,2단계_부분_적응
17231,train,1,1,1단계_완전_소외
17232,train,0,2,2단계_부분_적응
17233,train,1,1,1단계_완전_소외
17234,train,2,3,3단계_자립_적응
17235,train,2,3,3단계_자립_적응
17236,train,0,2,2단계_부분_적응
17237,train,1,1,1단계_완전_소외
17238,train,1,1,1단계_완전_소외
17239,train,1,1,1단계_완전_소외
17240,train,2,3,3단계_자립_적응
17241,train,0,2,2단계_부분_적응
17242,train,2,3,3단계_자립_적응
17243,train,1,1,1단계_완전_소외
17244,train,0,2,2단계_부분_적응
17245,train,1,1,1단계_완전_소외
17246,train,1,1,1단계_완전_소외
17247,train,1,1,1단계_완전_소외
17248,train,0,2,2단계_부분_적응
17249,train,0,2,2단계_부분_적응
17250,train,0,2,2단계_부분_적응
17251,train,0,2,2단계_부분_적응
17252,train,1,1,1단계_완전_소외
17253,train,0,2,2단계_부분_적응
17254,train,1,1,1단계_완전_소외
17255,train,2,3,3단계_자립_적응
17256,train,0,2,2단계_부분_적응
17257,train,2,3,3단계_자립_적응
17258,train,0,2,2단계_부분_적응
17259,train,0,2,2단계_부분_적응
17260,train,0,2,2단계_부분_적응
17261,train,1,1,1단계_완전_소외
17262,train,1,1,1단계_완전_소외
17263,train,2,3,3단계_자립_적응
17264,train,0,2,2단계_부분_적응
17265,train,1,1,1단계_완전_소외
17266,train,1,1,1단계_완전_소외
17267,train,1,1,1단계_완전_소외
17268,train,0,2,2단계_부분_적응
17269,train,2,3,3단계_자립_적응
17270,train,1,1,1단계_완전_소외
17271,train,2,3,3단계_자립_적응
17272,train,2,3,3단계_자립_적응
17273,train,0,2,2단계_부분_적응
17274,train,1,1,1단계_완전_소외
17275,train,0,2,2단계_부분_적응
17276,train,2,3,3단계_자립_적응
17277,train,2,3,3단계_자립_적응
17278,train,1,1,1단계_완전_소외
17279,train,1,1,1단계_완전_소외
17280,train,0,2,2단계_부분_적응
17281,train,0,2,2단계_부분_적응
17282,train,2,3,3단계_자립_적응
17283,train,2,3,3단계_자립_적응
17284,train,2,3,3단계_자립_적응
17285,train,0,2,2단계_부분_적응
17286,train,0,2,2단계_부분_적응
17287,train,0,2,2단계_부분_적응
17288,train,1,1,1단계_완전_소외
17289,train,1,1,1단계_완전_소외
17290,train,1,1,1단계_완전_소외
17291,train,1,1,1단계_완전_소외
17292,train,2,3,3단계_자립_적응
17293,train,2,3,3단계_자립_적응
17294,train,0,2,2단계_부분_적응
17295,train,0,2,2단계_부분_적응
17296,train,1,1,1단계_완전_소외
17297,train,0,2,2단계_부분_적응
17298,train,0,2,2단계_부분_적응
17299,train,1,1,1단계_완전_소외
17300,train,1,1,1단계_완전_소외
17301,train,0,2,2단계_부분_적응
17302,train,0,2,2단계_부분_적응
17303,train,0,2,2단계_부분_적응
17304,train,2,3,3단계_자립_적응
17305,train,1,1,1단계_완전_소외
17306,train,1,1,1단계_완전_소외
17307,train,0,2,2단계_부분_적응
17308,train,2,3,3단계_자립_적응
17309,train,2,3,3단계_자립_적응
17310,train,0,2,2단계_부분_적응
17311,train,1,1,1단계_완전_소외
17312,train,2,3,3단계_자립_적응
17313,train,0,2,2단계_부분_적응
17314,train,1,1,1단계_완전_소외
17315,train,1,1,1단계_완전_소외
17316,train,0,2,2단계_부분_적응
17317,train,2,3,3단계_자립_적응
17318,train,1,1,1단계_완전_소외
17319,train,2,3,3단계_자립_적응
17320,train,0,2,2단계_부분_적응
17321,train,2,3,3단계_자립_적응
17322,train,1,1,1단계_완전_소외
17323,train,2,3,3단계_자립_적응
17324,train,2,3,3단계_자립_적응
17325,train,2,3,3단계_자립_적응
17326,train,0,2,2단계_부분_적응
17327,train,1,1,1단계_완전_소외
17328,train,1,1,1단계_완전_소외
17329,train,0,2,2단계_부분_적응
17330,train,0,2,2단계_부분_적응
17331,train,2,3,3단계_자립_적응
17332,train,2,3,3단계_자립_적응
17333,train,1,1,1단계_완전_소외
17334,train,0,2,2단계_부분_적응
17335,train,0,2,2단계_부분_적응
17336,train,0,2,2단계_부분_적응
17337,train,2,3,3단계_자립_적응
17338,train,0,2,2단계_부분_적응
17339,train,0,2,2단계_부분_적응
17340,train,0,2,2단계_부분_적응
17341,train,0,2,2단계_부분_적응
17342,train,0,2,2단계_부분_적응
17343,train,1,1,1단계_완전_소외
17344,train,1,1,1단계_완전_소외
17345,train,1,1,1단계_완전_소외
17346,train,0,2,2단계_부분_적응
17347,train,1,1,1단계_완전_소외
17348,train,0,2,2단계_부분_적응
17349,train,1,1,1단계_완전_소외
17350,train,1,1,1단계_완전_소외
17351,train,0,2,2단계_부분_적응
17352,train,0,2,2단계_부분_적응
17353,train,2,3,3단계_자립_적응
17354,train,1,1,1단계_완전_소외
17355,train,1,1,1단계_완전_소외
17356,train,2,3,3단계_자립_적응
17357,train,0,2,2단계_부분_적응
17358,train,1,1,1단계_완전_소외
17359,train,0,2,2단계_부분_적응
17360,train,0,2,2단계_부분_적응
17361,train,0,2,2단계_부분_적응
17362,train,2,3,3단계_자립_적응
17363,train,2,3,3단계_자립_적응
17364,train,2,3,3단계_자립_적응
17365,train,1,1,1단계_완전_소외
17366,train,0,2,2단계_부분_적응
17367,train,0,2,2단계_부분_적응
17368,train,1,1,1단계_완전_소외
17369,train,0,2,2단계_부분_적응
17370,train,1,1,1단계_완전_소외
17371,train,2,3,3단계_자립_적응
17372,train,0,2,2단계_부분_적응
17373,train,0,2,2단계_부분_적응
17374,train,0,2,2단계_부분_적응
17375,train,1,1,1단계_완전_소외
17376,train,1,1,1단계_완전_소외
17377,train,1,1,1단계_완전_소외
17378,train,0,2,2단계_부분_적응
17379,train,2,3,3단계_자립_적응
17380,train,0,2,2단계_부분_적응
17381,train,2,3,3단계_자립_적응
17382,train,1,1,1단계_완전_소외
17383,train,2,3,3단계_자립_적응
17384,train,1,1,1단계_완전_소외
17385,train,0,2,2단계_부분_적응
17386,train,0,2,2단계_부분_적응
17387,train,1,1,1단계_완전_소외
17388,train,0,2,2단계_부분_적응
17389,train,1,1,1단계_완전_소외
17390,train,1,1,1단계_완전_소외
17391,train,1,1,1단계_완전_소외
17392,train,0,2,2단계_부분_적응
17393,train,0,2,2단계_부분_적응
17394,train,1,1,1단계_완전_소외
17395,train,1,1,1단계_완전_소외
17396,train,1,1,1단계_완전_소외
17397,train,2,3,3단계_자립_적응
17398,train,2,3,3단계_자립_적응
17399,train,1,1,1단계_완전_소외
17400,train,0,2,2단계_부분_적응
17401,train,2,3,3단계_자립_적응
17402,train,2,3,3단계_자립_적응
17403,train,1,1,1단계_완전_소외
17404,train,2,3,3단계_자립_적응
17405,train,2,3,3단계_자립_적응
17406,train,1,1,1단계_완전_소외
17407,train,1,1,1단계_완전_소외
17408,train,0,2,2단계_부분_적응
17409,train,1,1,1단계_완전_소외
17410,train,2,3,3단계_자립_적응
17411,train,2,3,3단계_자립_적응
17412,train,2,3,3단계_자립_적응
17413,train,1,1,1단계_완전_소외
17414,train,2,3,3단계_자립_적응
17415,train,1,1,1단계_완전_소외
17416,train,2,3,3단계_자립_적응
17417,train,1,1,1단계_완전_소외
17418,train,0,2,2단계_부분_적응
17419,train,2,3,3단계_자립_적응
17420,train,0,2,2단계_부분_적응
17421,train,0,2,2단계_부분_적응
17422,train,0,2,2단계_부분_적응
17423,train,0,2,2단계_부분_적응
17424,train,1,1,1단계_완전_소외
17425,train,1,1,1단계_완전_소외
17426,train,2,3,3단계_자립_적응
17427,train,0,2,2단계_부분_적응
17428,train,2,3,3단계_자립_적응
17429,train,0,2,2단계_부분_적응
17430,train,0,2,2단계_부분_적응
17431,train,1,1,1단계_완전_소외
17432,train,0,2,2단계_부분_적응
17433,train,2,3,3단계_자립_적응
17434,train,0,2,2단계_부분_적응
17435,train,1,1,1단계_완전_소외
17436,train,0,2,2단계_부분_적응
17437,train,1,1,1단계_완전_소외
17438,train,1,1,1단계_완전_소외
17439,train,2,3,3단계_자립_적응
17440,train,1,1,1단계_완전_소외
17441,train,1,1,1단계_완전_소외
17442,train,0,2,2단계_부분_적응
17443,train,0,2,2단계_부분_적응
17444,train,1,1,1단계_완전_소외
17445,train,0,2,2단계_부분_적응
17446,train,0,2,2단계_부분_적응
17447,train,0,2,2단계_부분_적응
17448,train,1,1,1단계_완전_소외
17449,train,0,2,2단계_부분_적응
17450,train,1,1,1단계_완전_소외
17451,train,1,1,1단계_완전_소외
17452,train,0,2,2단계_부분_적응
17453,train,0,2,2단계_부분_적응
17454,train,1,1,1단계_완전_소외
17455,train,2,3,3단계_자립_적응
17456,train,0,2,2단계_부분_적응
17457,train,0,2,2단계_부분_적응
17458,train,2,3,3단계_자립_적응
17459,train,1,1,1단계_완전_소외
17460,train,0,2,2단계_부분_적응
17461,train,0,2,2단계_부분_적응
17462,train,2,3,3단계_자립_적응
17463,train,0,2,2단계_부분_적응
17464,train,0,2,2단계_부분_적응
17465,train,2,3,3단계_자립_적응
17466,train,0,2,2단계_부분_적응
17467,train,0,2,2단계_부분_적응
17468,train,1,1,1단계_완전_소외
17469,train,2,3,3단계_자립_적응
17470,train,2,3,3단계_자립_적응
17471,train,2,3,3단계_자립_적응
17472,train,0,2,2단계_부분_적응
17473,train,1,1,1단계_완전_소외
17474,train,1,1,1단계_완전_소외
17475,train,1,1,1단계_완전_소외
17476,train,1,1,1단계_완전_소외
17477,train,0,2,2단계_부분_적응
17478,train,2,3,3단계_자립_적응
17479,train,0,2,2단계_부분_적응
17480,train,0,2,2단계_부분_적응
17481,train,2,3,3단계_자립_적응
17482,train,2,3,3단계_자립_적응
17483,train,0,2,2단계_부분_적응
17484,train,2,3,3단계_자립_적응
17485,train,2,3,3단계_자립_적응
17486,train,0,2,2단계_부분_적응
17487,train,2,3,3단계_자립_적응
17488,train,2,3,3단계_자립_적응
17489,train,1,1,1단계_완전_소외
17490,train,2,3,3단계_자립_적응
17491,train,2,3,3단계_자립_적응
17492,train,1,1,1단계_완전_소외
17493,train,1,1,1단계_완전_소외
17494,train,2,3,3단계_자립_적응
17495,train,2,3,3단계_자립_적응
17496,train,0,2,2단계_부분_적응
17497,train,1,1,1단계_완전_소외
17498,train,1,1,1단계_완전_소외
17499,train,0,2,2단계_부분_적응
17500,train,2,3,3단계_자립_적응
17501,train,1,1,1단계_완전_소외
17502,train,2,3,3단계_자립_적응
17503,train,0,2,2단계_부분_적응
17504,train,2,3,3단계_자립_적응
17505,train,0,2,2단계_부분_적응
17506,train,0,2,2단계_부분_적응
17507,train,1,1,1단계_완전_소외
17508,train,1,1,1단계_완전_소외
17509,train,2,3,3단계_자립_적응
17510,train,1,1,1단계_완전_소외
17511,train,0,2,2단계_부분_적응
17512,train,0,2,2단계_부분_적응
17513,train,2,3,3단계_자립_적응
17514,train,2,3,3단계_자립_적응
17515,train,1,1,1단계_완전_소외
17516,train,1,1,1단계_완전_소외
17517,train,0,2,2단계_부분_적응
17518,train,0,2,2단계_부분_적응
17519,train,0,2,2단계_부분_적응
17520,train,0,2,2단계_부분_적응
17521,train,1,1,1단계_완전_소외
17522,train,0,2,2단계_부분_적응
17523,train,2,3,3단계_자립_적응
17524,train,0,2,2단계_부분_적응
17525,train,0,2,2단계_부분_적응
17526,train,1,1,1단계_완전_소외
17527,train,1,1,1단계_완전_소외
17528,train,1,1,1단계_완전_소외
17529,train,2,3,3단계_자립_적응
17530,train,0,2,2단계_부분_적응
17531,train,1,1,1단계_완전_소외
17532,train,0,2,2단계_부분_적응
17533,train,0,2,2단계_부분_적응
17534,train,1,1,1단계_완전_소외
17535,train,0,2,2단계_부분_적응
17536,train,0,2,2단계_부분_적응
17537,train,0,2,2단계_부분_적응
17538,train,1,1,1단계_완전_소외
17539,train,0,2,2단계_부분_적응
17540,train,1,1,1단계_완전_소외
17541,train,1,1,1단계_완전_소외
17542,train,1,1,1단계_완전_소외
17543,train,2,3,3단계_자립_적응
17544,train,0,2,2단계_부분_적응
17545,train,1,1,1단계_완전_소외
17546,train,2,3,3단계_자립_적응
17547,train,1,1,1단계_완전_소외
17548,train,1,1,1단계_완전_소외
17549,train,0,2,2단계_부분_적응
17550,train,0,2,2단계_부분_적응
17551,train,0,2,2단계_부분_적응
17552,train,1,1,1단계_완전_소외
17553,train,2,3,3단계_자립_적응
17554,train,2,3,3단계_자립_적응
17555,train,0,2,2단계_부분_적응
17556,train,0,2,2단계_부분_적응
17557,train,0,2,2단계_부분_적응
17558,train,1,1,1단계_완전_소외
17559,train,0,2,2단계_부분_적응
17560,train,1,1,1단계_완전_소외
17561,train,1,1,1단계_완전_소외
17562,train,2,3,3단계_자립_적응
17563,train,0,2,2단계_부분_적응
17564,train,2,3,3단계_자립_적응
17565,train,1,1,1단계_완전_소외
17566,train,2,3,3단계_자립_적응
17567,train,1,1,1단계_완전_소외
17568,train,0,2,2단계_부분_적응
17569,train,0,2,2단계_부분_적응
17570,train,2,3,3단계_자립_적응
17571,train,0,2,2단계_부분_적응
17572,train,1,1,1단계_완전_소외
17573,train,2,3,3단계_자립_적응
17574,train,0,2,2단계_부분_적응
17575,train,2,3,3단계_자립_적응
17576,train,1,1,1단계_완전_소외
17577,train,0,2,2단계_부분_적응
17578,train,1,1,1단계_완전_소외
17579,train,1,1,1단계_완전_소외
17580,train,0,2,2단계_부분_적응
17581,train,1,1,1단계_완전_소외
17582,train,1,1,1단계_완전_소외
17583,train,0,2,2단계_부분_적응
17584,train,1,1,1단계_완전_소외
17585,train,2,3,3단계_자립_적응
17586,train,0,2,2단계_부분_적응
17587,train,0,2,2단계_부분_적응
17588,train,2,3,3단계_자립_적응
17589,train,1,1,1단계_완전_소외
17590,train,1,1,1단계_완전_소외
17591,train,0,2,2단계_부분_적응
17592,train,0,2,2단계_부분_적응
17593,train,1,1,1단계_완전_소외
17594,train,2,3,3단계_자립_적응
17595,train,2,3,3단계_자립_적응
17596,train,2,3,3단계_자립_적응
17597,train,1,1,1단계_완전_소외
17598,train,2,3,3단계_자립_적응
17599,train,0,2,2단계_부분_적응
17600,train,1,1,1단계_완전_소외
17601,train,2,3,3단계_자립_적응
17602,train,0,2,2단계_부분_적응
17603,train,0,2,2단계_부분_적응
17604,train,0,2,2단계_부분_적응
17605,train,0,2,2단계_부분_적응
17606,train,2,3,3단계_자립_적응
17607,train,0,2,2단계_부분_적응
17608,train,1,1,1단계_완전_소외
17609,train,0,2,2단계_부분_적응
17610,train,2,3,3단계_자립_적응
17611,train,1,1,1단계_완전_소외
17612,train,2,3,3단계_자립_적응
17613,train,2,3,3단계_자립_적응
17614,train,1,1,1단계_완전_소외
17615,train,2,3,3단계_자립_적응
17616,train,1,1,1단계_완전_소외
17617,train,1,1,1단계_완전_소외
17618,train,1,1,1단계_완전_소외
17619,train,2,3,3단계_자립_적응
17620,train,2,3,3단계_자립_적응
17621,train,2,3,3단계_자립_적응
17622,train,2,3,3단계_자립_적응
17623,train,1,1,1단계_완전_소외
17624,train,0,2,2단계_부분_적응
17625,train,0,2,2단계_부분_적응
17626,train,2,3,3단계_자립_적응
17627,train,1,1,1단계_완전_소외
17628,train,0,2,2단계_부분_적응
17629,train,1,1,1단계_완전_소외
17630,train,1,1,1단계_완전_소외
17631,train,2,3,3단계_자립_적응
17632,train,2,3,3단계_자립_적응
17633,train,2,3,3단계_자립_적응
17634,train,0,2,2단계_부분_적응
17635,train,1,1,1단계_완전_소외
17636,train,2,3,3단계_자립_적응
17637,train,0,2,2단계_부분_적응
17638,train,0,2,2단계_부분_적응
17639,train,0,2,2단계_부분_적응
17640,train,1,1,1단계_완전_소외
17641,train,0,2,2단계_부분_적응
17642,train,0,2,2단계_부분_적응
17643,train,2,3,3단계_자립_적응
17644,train,1,1,1단계_완전_소외
17645,train,0,2,2단계_부분_적응
17646,train,1,1,1단계_완전_소외
17647,train,0,2,2단계_부분_적응
17648,train,1,1,1단계_완전_소외
17649,train,1,1,1단계_완전_소외
17650,train,0,2,2단계_부분_적응
17651,train,2,3,3단계_자립_적응
17652,train,2,3,3단계_자립_적응
17653,train,0,2,2단계_부분_적응
17654,train,1,1,1단계_완전_소외
17655,train,2,3,3단계_자립_적응
17656,train,1,1,1단계_완전_소외
17657,train,1,1,1단계_완전_소외
17658,train,2,3,3단계_자립_적응
17659,train,0,2,2단계_부분_적응
17660,train,0,2,2단계_부분_적응
17661,train,1,1,1단계_완전_소외
17662,train,0,2,2단계_부분_적응
17663,train,0,2,2단계_부분_적응
17664,train,1,1,1단계_완전_소외
17665,train,2,3,3단계_자립_적응
17666,train,1,1,1단계_완전_소외
17667,train,2,3,3단계_자립_적응
